# time[us], force_in1[N], force_in2[N], force_out1[N], force_out2[N]
-5.194408533235671257e+02 -9.770890804132607244e+00 -6.012494619964002140e+00 1.382678037058918719e+01 -3.095001488095402209e+00
-5.184408228041261282e+02 -1.334547527908256548e+01 -3.440314467520886321e+00 1.355131211843788108e+01 -5.026549258650795160e+00
-5.174407922846853580e+02 -4.139040187260004444e+00 -2.229612489860385960e+00 2.341756718466297826e+01 3.477529761904846861e+00
-5.164407617652445879e+02 1.092922774536164265e+00 -1.805080627566059359e+00 1.217183875046471186e+01 7.675591464068640679e-01
-5.154407312458035904e+02 2.075993590680078604e-01 1.047882742499424147e+01 1.027412118881293601e+01 -9.667532738095651723e+00
-5.144407007263625928e+02 5.695941371367168493e+00 -1.521236961996217119e+01 2.436621275476321102e+01 -5.026014352040283129e+00
-5.134406702069218227e+02 5.953646749083966405e+00 -2.620872509772461889e+00 3.407598833327274424e+00 1.806615237320094769e+00
-5.124406396874810525e+02 4.296666160400148371e+00 6.825044733335043634e-02 -2.749500381560531004e+00 3.217431422544717812e+00
-5.114406091680400550e+02 1.490343752496551666e+01 -7.766075139784519799e+00 1.323978704361389036e-01 -1.684853936134785402e+00
-5.104405786485990575e+02 1.221417646548210989e+01 1.434080635255896352e+00 5.735007068994691259e+00 -1.650042978076264788e+01
-5.094405481291582873e+02 1.029949049908618974e+01 7.787317880036519924e+00 -7.129985724601350050e+00 -1.597956446877701886e+01
-5.084405176097175172e+02 1.273091354812816789e+01 9.813671352384648827e+00 3.016001808205836188e+00 -1.159774324212301799e+01
-5.074404870902765197e+02 7.092033397017790008e+00 5.487349130038611911e+00 1.327413818051473982e+01 -4.764311292848251611e+00
-5.064404565708355221e+02 -1.003310569437862299e+01 1.320894353811572941e+01 6.287933540032564217e+00 1.025785312629577728e+00
-5.054404260513947520e+02 -1.282595290928684229e+01 1.901312518982664201e+01 1.205499927509282188e+01 -3.356035914024793065e+00
-5.044403955319539818e+02 -2.738040750914304766e+00 1.211307855230303332e+01 2.231086139970448912e+01 -7.215520835516122666e+00
-5.034403650125129843e+02 -4.651798288263877090e+00 1.698719288003469075e+01 8.616194618591325849e+00 -2.833699608860755337e+00
-5.024403344930719868e+02 -4.652493516863979994e-02 9.812829027259999393e+00 3.958677478107427206e+00 4.000400973680021011e+00
-5.014403039736312166e+02 5.175357939800099949e+00 7.787317880036519924e+00 -3.305553943182354182e+00 4.883665514286632536e+00
-5.004402734541904465e+02 -2.738040750914304766e+00 8.336794635666075592e+00 -4.800018960271811075e+00 -1.045264191567137502e+01
-4.994402429347494490e+02 -3.054240073790677190e-01 7.237560349364716039e+00 -1.425018197916167739e-01 -1.107286613056167113e+01
-4.984402124153084515e+02 -1.084773878434901251e+00 8.062337032893349686e+00 7.122156022943502585e+00 -3.095001488095402209e+00
-4.974401818958676813e+02 -4.651002491934996819e+00 1.008728663003442882e+01 1.122262461843999937e+01 -3.095001488095402209e+00
-4.964401513764269112e+02 2.151594241873812097e-01 9.811986702137444283e+00 1.122262461843999937e+01 -2.832763522292859104e+00
-4.954401208569859136e+02 1.003926509966293246e+01 7.787317880036519924e+00 8.615057494743433963e+00 1.286686011906839289e+00
-4.944400903375449161e+02 6.214004781229135688e+00 5.487349130038611911e+00 8.893937118438808298e+00 1.286686011906839289e+00
-4.934400598181041460e+02 1.516631557881714265e+01 5.487349130038611911e+00 6.286085713780270368e+00 1.811964303428314826e+00
-4.924400292986633758e+02 2.090347657649855506e+01 7.787317880036519924e+00 4.236562118436425273e+00 9.261742394666308442e+00
-4.914399987792223783e+02 1.195090051346672233e+01 1.091529222654001252e+01 -3.867293124040322105e+00 -3.357908087161582067e+00
-4.904399682597813808e+02 5.692758186053123559e+00 1.901101937701710654e+01 -1.122547940325987881e+01 -4.759764586657911245e+00
-4.894399377403406106e+02 1.868824194833511143e+00 1.155840745840968609e+01 2.747072018182020514e+00 1.023511959535404081e+00
-4.884399072208998405e+02 5.953646749083966405e+00 6.040195186159313501e+00 3.396938297254886052e+00 4.004145319951602389e+00
-4.874398767014588429e+02 5.953646749083966405e+00 7.787317880036519924e+00 -3.309533876647059891e+00 7.598030005507185880e-01
-4.864398461820178454e+02 5.953646749083966405e+00 9.810582826930392741e+00 -1.150393260551573427e+01 -2.831426255765585154e+00
-4.854398156625770753e+02 5.692095022446523878e+00 2.910536189412929353e+00 2.468476675448619595e+00 -1.431575656058174273e+00
-4.844397851431363051e+02 1.607802999081743067e+00 3.334424737474844802e-01 8.893937118438808298e+00 -7.476688988097643929e+00
-4.834397546236953076e+02 1.869619991162022599e+00 -6.012494619964002140e+00 9.174522427906017796e+00 -7.740665400384470374e+00
-4.824397241042543101e+02 3.518775249280662543e+00 -5.735229266777564838e+00 8.613209668490080517e+00 -1.185837648809365774e+01
-4.814396935848135399e+02 2.131967514127976138e+00 4.019597602154500571e+00 -1.263421652849799015e+00 -4.228869775724331426e+00
-4.804396630653727698e+02 1.082392027957389935e+01 3.822072360674606095e+00 -2.187476919744959059e+00 7.859217261903975071e+00
-4.794396325459317723e+02 1.655590860111739460e+01 -1.640159230696842840e+01 -4.717577481300733844e+00 7.576633741086759022e-01
-4.784396020264907747e+02 1.003701034339560927e+01 -5.017228863091213187e-01 -1.800344823909338032e+01 -3.748676469929797528e-01
-4.774395715070500046e+02 1.299763795090142260e+01 -2.615627878838328613e+01 1.800443124725827460e+01 8.123996034106944819e+00
-4.764395409876092344e+02 1.411984340682626815e+01 -3.001264067277548131e-01 -2.342610758872814003e+01 7.594304763048876694e+00
-4.754395104681682369e+02 1.760689028564094727e+01 -2.247301317452792713e+00 5.645174285011533399e+00 8.124263487412198614e+00
-4.744394799487272394e+02 1.576621337779264742e+01 7.157679850147641076e+00 -3.595094102949983217e+00 1.005006101190509504e+01
-4.734394494292864692e+02 5.953646749083966405e+00 1.357310876655031961e+01 7.975283189822187424e+00 5.137746154279385635e+00
-4.724394189098456991e+02 2.990897018037059318e+00 2.594582503850430544e-01 1.362280878038002285e+01 1.021238606441230212e+00
-4.714393883904047016e+02 -7.083884500916528104e+00 3.482932364821213156e+01 -2.053212739584670388e+01 -5.817007502333615854e+00
-4.704393578709637040e+02 2.398426651462101766e+00 8.692536612867897361e+00 5.083861525601022890e+00 -6.679544411779325230e+00
-4.694393273515229339e+02 8.126568624085077630e+00 -5.752859471029628802e-01 8.328786566036766814e+00 4.275075518176440603e+00
-4.684392968320821637e+02 1.343996516183766810e+00 1.524568568698517090e+01 -5.926340131609062034e+00 1.224090476190621679e+01
-4.674392663126411662e+02 4.308603105328808525e+00 1.384911063205122339e+01 -9.169843767238118559e+00 1.170867268444772336e+01
-4.664392357932001687e+02 1.003541875074130196e+01 2.628357273004551686e+00 2.756879711371667874e+00 3.477529761904846861e+00
-4.654392052737593986e+02 5.425237986952714309e+00 4.865292026252490132e+00 8.327649442188876705e+00 5.668373511902854212e+00
-4.644391747543186284e+02 2.278921654435590027e-01 1.816799231581027030e+01 4.803134075647270684e+00 6.201407949276116049e+00
-4.634391442348776309e+02 1.517427354210225232e+01 7.787317880036519924e+00 9.177365237525343389e+00 1.688924320724472494e+01
-4.624391137154366334e+02 1.602444928639203425e+01 6.607641544433194625e+00 1.446214832059429689e+01 1.881343601190335235e+01
-4.614390831959958632e+02 4.310194697985455292e+00 2.876725012115622704e+01 -1.263167518165940706e+01 1.389791171461457608e+01
-4.604390526765550931e+02 1.734799121342817685e+01 2.248532973684401526e+01 -1.092883221944531869e+01 9.783008886607952093e+00
-4.594390221571140955e+02 1.846117764429581243e+01 2.906886113877311661e+00 5.997256256416251041e+00 3.210343909954957997e+00
-4.584389916376730980e+02 1.220727956396835268e+01 8.909856494761109857e+00 -9.451424060071703437e+00 8.928495576319903648e+00
-4.574389611182323279e+02 1.109528682759730067e+01 1.642564279763530877e+01 1.477490423826622601e-01 1.582023234613915363e+01
-4.564389305987915577e+02 2.333702174908668425e+01 6.944571593872711723e+00 9.178360220892122001e+00 1.005006101190509504e+01
-4.554389000793505602e+02 1.628719470752643872e+01 1.168467446278785404e+00 1.065349413257033717e+01 7.591496503343575064e+00
-4.544388695599095627e+02 1.220674903308267822e+01 6.612133945089543552e+00 -8.830412298643835811e+00 1.286686011906839289e+00
-4.534388390404687925e+02 8.126568624085077630e+00 1.558050992361972042e+01 -6.887067642597692441e+00 2.090650647504562532e+00
-4.524388085210280224e+02 1.003356189264242815e+01 -2.305140975947467474e+00 1.825744130341796989e+01 1.662259226190534278e+01
-4.514387780015870248e+02 3.514663634917180701e+00 2.646868524636392195e+01 -1.558109016212966935e+01 1.934994734224866519e+01
-4.504387474821460273e+02 5.953646749083966405e+00 1.412370862234507740e+01 1.065207272775651148e+01 2.019911158643160576e+01
-4.494387169627052572e+02 3.780724874082854736e+00 8.959694064573575645e+00 7.208594617195357435e-01 1.031858413038164102e+01
-4.484386864432644870e+02 6.220105886413402452e+00 -2.866410283307871065e+00 1.269463143953466933e+01 1.197224791677754041e+01
-4.474386559238234895e+02 7.859976854033730476e+00 1.783372962925628258e+01 -6.506699715477828327e+00 7.321636118340754784e+00
-4.464386254043824920e+02 6.487095554630489147e+00 1.759324580646593716e+01 -2.023562235250689767e+01 -1.173082036529208727e+00
-4.454385948849417218e+02 1.220555533859002928e+01 -8.594923061413311416e+00 4.808535413928716196e+00 -3.364059513182458883e+00
-4.444385643655009517e+02 5.686657080868855907e+00 -2.582125554089186092e+00 -1.279199246237696874e+00 -7.476688988097643929e+00
-4.434385338460599542e+02 7.022135952831678019e+00 1.295273631301507322e+01 7.242708332636142998e-01 -5.016519759704210379e+00
-4.424385033266189566e+02 2.116409987408557214e+01 1.383858156800461003e+01 8.034697910874664117e+00 1.556145216949164301e+00
-4.414384728071781865e+02 1.628348099132400861e+01 1.065332911309916675e+01 -1.088178372023494944e+01 -9.041577380942813491e-01
-4.404384422877374163e+02 8.126568624085077630e+00 1.125460886383195458e+01 -1.819022083111536858e+01 1.556412670256153596e+00
-4.394384117682964188e+02 1.056714333090850566e+01 -6.295796636535736290e+00 1.013384571589601935e+00 5.668373511902854212e+00
-4.384383812488554213e+02 1.247241237408421455e+01 -2.862198657683446612e+00 1.211640396287805110e+01 5.398379400247288018e+00
-4.374383507294146511e+02 1.491325234634777175e+01 1.582155529648932735e+01 -1.787012046793430642e+01 1.556813850214534556e+00
-4.364383202099738810e+02 1.899117799908446003e+01 1.815226891350300775e+01 -2.022993673327168196e+01 6.208896641823271167e+00
-4.354382896905328835e+02 1.681825612408334791e+01 3.582093007304384957e-02 -2.174684276455130849e+00 1.142971888706659733e+01
-4.344382591710918859e+02 1.708657211951363308e+01 -8.028459415786651121e+00 -1.283463460670464462e+00 4.289116816703843149e+00
-4.334382286516511158e+02 2.604684088038674616e+01 -3.996670211661430550e+00 -8.584793547498385635e+00 1.389042302207015744e+01
-4.324381981322103456e+02 2.714570297734193716e+01 -5.443925161532768620e+00 4.687022484544172141e-01 5.668373511902854212e+00
-4.314381676127693481e+02 2.062667208689748222e+01 8.874116300362591137e-01 -1.672162538156106137e+01 2.664739167233694861e+00
-4.304381370933283506e+02 1.464533424908223758e+01 -2.266253632738710166e+00 -1.062365660676270451e+01 -8.018816837851201029e+00
-4.294381065738875805e+02 1.464533424908223758e+01 -1.492766372818402765e+01 3.660040327555879269e+00 -1.596886633656679955e+01
-4.284380760544468103e+02 1.437622245732481119e+01 -1.004273956136704804e+01 -7.097009133007444071e+00 -1.185837648809365774e+01
-4.274380455350058128e+02 8.126568624085077630e+00 1.352720204731257958e+01 -4.932325038156449892e+01 -1.185837648809365774e+01
-4.264380150155648153e+02 1.491471130628657527e+01 -1.963858913363941694e+00 -1.092869007895721722e+01 -9.395933906608554764e+00
-4.254379844961240451e+02 1.410631486923750444e+01 -1.781543502694151115e+01 8.911988959522542331e+00 -5.285845238096523069e+00
-4.244379539766832750e+02 6.223289071727448274e+00 7.216502221275272078e+00 -1.498779579449259636e+01 -7.204822703305901577e+00
-4.234379234572422774e+02 1.220263741871882068e+01 -7.741366936161683476e+00 6.870140950154863368e+00 -6.321577266494137204e-01
-4.224378929378012799e+02 3.240909697908624043e+00 7.501629275613649561e+00 -1.760403348752350539e+01 3.749663500002453187e+00
-4.214378624183605098e+02 1.877843219892678661e+00 -1.412557119964917396e+00 9.762131176300199442e+00 4.698836176537434794e-01
-4.204378318989197396e+02 4.050897727612010613e+00 6.345257268424017383e+00 7.735776479361024194e+00 -9.939933929497517084e+00
-4.194378013794787421e+02 8.396874110336145947e+00 1.411500459606888747e+01 5.684973619690625313e+00 -1.158584157003866721e+01
-4.184377708600377446e+02 1.274285049305681028e+01 8.359818189046661630e+00 2.461510073697392187e+01 -5.013176593388018354e+00
-4.174377403405969744e+02 1.654768537238982873e+01 1.727358342206331088e+01 4.580417123773881660e-01 -3.095001488095402209e+00
-4.164377098211562043e+02 8.126568624085077630e+00 1.871409977094827681e+01 -5.666223051407103029e+00 -2.822065390082638459e+00
-4.154376793017152067e+02 1.274324839122057185e+01 2.327366428834916068e+00 2.315631298061031984e+01 -1.177227562760171153e+00
-4.144376487822742092e+02 1.220144372422594259e+01 1.461035039211612041e+00 9.770659605158504846e+00 -3.095001488095402209e+00
-4.134376182628334391e+02 5.682545466504386411e+00 1.324811165636172916e+01 -5.368723024697975355e+00 -2.821664210124256833e+00
-4.124375877433926689e+02 8.940270369986206944e+00 1.928716163003913309e+01 -4.206156030711976967e+00 -1.177628742717556243e+00
-4.114375572239516714e+02 1.926254454710687725e+01 1.382552552859032247e+01 1.209508289073098197e+01 -7.750293719370931811e+00
-4.104375267045106739e+02 1.817668045685185518e+01 3.474753634707106187e+00 1.762676398927787602e+01 -7.202950530168116927e+00
-4.094374961850699037e+02 1.057112231255105783e+01 7.787317880036519924e+00 1.064041720831959381e+01 -5.833589607259446197e+00
-4.084374656656291336e+02 1.464533424908223758e+01 1.037494065974466295e+01 5.110299655058006429e+00 -1.185837648809365774e+01
-4.074374351461883634e+02 1.192861821627039198e+01 2.187492479726735439e+01 1.587999961843576990e+01 -9.393393100210124302e+00
-4.064374046267471385e+02 5.681617037453961849e+00 2.187506518478911488e+01 1.151415474494039159e+01 -7.202415623557605784e+00
-4.054373741073063684e+02 4.052887218433783190e+00 1.583489211094526894e+01 2.839845391939045882e+01 1.561093103095893442e+00
-4.044373435878655982e+02 8.398863601156930869e+00 7.787317880036519924e+00 3.392587080350946138e+01 -1.453239373782875488e+00
-4.034373130684243733e+02 1.029949049908618974e+01 1.095235453198170639e+01 1.674890437870187299e+01 -7.202014443599225046e+00
-4.024372825489836032e+02 1.519045473411629565e+01 1.612170381553371712e+01 4.820759495291712327e+00 -5.560653509247071469e+00
-4.014372520295428330e+02 1.899117799908446003e+01 7.787317880036519924e+00 6.273008789529525231e+00 -7.201746990294965123e+00
-4.004372215101020629e+02 1.599977960021115386e+01 5.487349130038611911e+00 1.151500758782525047e+01 -3.540062891850562776e-01
-3.994371909906612927e+02 8.399526764763530551e+00 7.498400362641403305e+00 8.601412008569802481e+00 3.202320310798300262e+00
-3.984371604712200678e+02 1.002639972568483806e+01 1.465527439870422333e+00 3.651227617733674879e+00 1.011342834145779523e+00
-3.974371299517792977e+02 5.680423342961688604e+00 1.008728663003442882e+01 1.907874618438549108e+00 -8.303119701333706359e+00
-3.964370994323385275e+02 -5.651188759162808495e-01 1.526590148995166629e+01 -7.699826912875407992e+00 -1.651567461916121715e+01
-3.954370689128973027e+02 4.054213545648956973e+00 1.352930786011874531e+01 -7.406875381562906924e+00 -1.787941902265813710e+01
-3.944370383934565325e+02 8.673811232658744430e+00 2.897760925037745849e+00 -4.491716257011068691e+00 -4.458210984979088742e+00
-3.934370078740157624e+02 1.464533424908223758e+01 7.225908185153124386e+00 -3.336256287075394678e+00 -1.456181360141682424e+00
-3.924369773545749922e+02 1.464533424908223758e+01 2.589716764999669607e+01 4.597473981462781856e-01 -5.009699700420692459e+00
-3.914369468351342221e+02 1.464533424908223758e+01 1.841703977735977915e+01 7.152574085871011178e+00 -3.095001488095402209e+00
-3.904369163156929972e+02 9.751186828738088508e+00 3.070496198720745196e-01 1.791488274423790017e+01 -5.562258229078604899e+00
-3.894368857962522270e+02 6.227931216977593110e+00 1.468054415240599209e+00 6.271303103757688291e+00 -5.009298520462310833e+00
-3.884368552768114569e+02 5.953646749083966405e+00 1.325864072040520369e+01 3.648384808116066136e+00 -2.818321043809060900e+00
-3.874368247573702320e+02 1.029949049908618974e+01 1.439662196239236458e+01 -4.208128815626422381e-01 7.330576700259127110e-01
-3.864367942379294618e+02 5.404282016967214552e+00 1.928716163003586459e+01 -9.735562881560788639e+00 -4.731949442911336234e+00
-3.854367637184886917e+02 2.432247995419253961e+00 3.742051473928734495e+00 5.414622424854425020e+00 6.222536760395018796e+00
-3.844367331990479215e+02 1.219746474258437985e+01 -1.262137753975961196e+01 1.266734046718529605e+01 1.251812011280306969e+01
-3.834367026796071514e+02 2.955484081422885101e+00 -1.121393402237334636e+00 -5.372987239129400905e+00 1.443174851190733676e+01
-3.824366721601659265e+02 -2.462827853970645631e+00 -8.603767475211663296e+00 5.121386612581429354e+00 1.498671412031314887e+01
-3.814366416407251563e+02 6.779683338078499766e+00 -3.129636884429289001e+00 5.975082341381971140e+00 2.319512351190559230e+01
-3.804366111212843862e+02 1.436985608669673020e+01 1.470581390609950967e+00 1.907874618435239977e+00 2.017102898938277633e+01
-3.794365806018431613e+02 1.002387970397738925e+01 1.008728663003442882e+01 -4.208128815626422381e-01 1.005006101190509504e+01
-3.784365500824023911e+02 5.953646749083966405e+00 1.326285234602308982e+01 1.316854498493030157e+00 4.834320379465517625e+00
-3.774365195629616210e+02 5.953646749083966405e+00 2.129512433718807785e+01 -7.111223181111135716e+00 -3.095001488095402209e+00
-3.764364890435208508e+02 1.057549919235467506e+01 1.410293126929787100e+01 2.203668959370357339e+00 -5.285845238096523069e+00
-3.754364585240800807e+02 1.302469502606881768e+01 1.669490606214557005e+01 -5.078187881565025208e+00 -3.095001488095402209e+00
-3.744364280046388558e+02 2.633876550023051166e+01 -7.182203441607129868e+00 1.211086048412205685e+01 -5.285845238096523069e+00
-3.734363974851980856e+02 2.902656759977526590e+01 -1.079417533578047150e+00 1.570575257056237017e+00 -3.467850499421660238e-01
-3.724363669657573155e+02 2.116409987408557214e+01 2.183814326687604179e+01 -4.146883450146672700e+00 7.859217261903975071e+00
-3.714363364463160906e+02 8.916131214683144179e+00 5.237318955851530511e+00 1.672616190174405659e+01 3.198575964522735404e+00
-3.704363059268753204e+02 -2.184431771712551651e+00 2.212916659707441625e+01 1.067382022134989938e+01 1.565773535941079819e+00
-3.694362754074345503e+02 6.230583871405964480e+00 -4.005655012977008766e+00 2.836817799693882591e+01 3.477529761904846861e+00
-3.684362448879937801e+02 7.849498869042155214e+00 9.840204593775514041e+00 -6.859776670241592100e+00 8.138572239242872541e+00
-3.674362143685530100e+02 6.230849136847813163e+00 2.530683812587352932e+01 -1.261049625000055308e+01 1.005006101190509504e+01
-3.664361838491117851e+02 1.547733931054517420e+01 9.793736324461187692e+00 1.414574360992376789e+01 7.579594831258826382e+00
-3.654361533296710149e+02 2.060916456767023064e+01 1.326832745932494539e+01 9.438477301095886673e+00 1.088932948379653176e+01
-3.644361228102302448e+02 1.247241237408421455e+01 2.589323679941988132e+01 -8.248062748044192816e+00 1.881343601190335235e+01
-3.634360922907890199e+02 1.275014529273571107e+01 1.639924994376029233e+01 1.677292611999815719e+01 1.578252143009515152e+01
-3.624360617713482497e+02 2.144196542545799389e+01 7.199094168719116560e+00 2.459918100310014211e+01 2.637057750138267043e+00
-3.614360312519074796e+02 2.333702174908668425e+01 5.781601373214332540e+00 1.062677172214200993e+01 -5.285845238096523069e+00
-3.604360007324667095e+02 2.088596905727130348e+01 2.304202487940655075e+00 4.832699295692030717e+00 -2.814576697535483785e+00
-3.594359702130259393e+02 1.899117799908446003e+01 -1.291240086996099556e+01 2.083558534754331149e+01 -9.041577380942813491e-01
-3.584359396935847144e+02 1.653986004182525349e+01 5.250094220225374642e+00 1.235790064007413669e+01 -3.095001488095402209e+00
-3.574359091741439443e+02 1.464533424908223758e+01 2.040787520699231550e+01 2.803359648649316860e+00 -3.095001488095402209e+00
-3.564358786547031741e+02 1.709691747178329635e+01 -2.887328023868155569e+00 1.820868711843696275e+01 -5.847764632436982524e+00
-3.554358481352619492e+02 1.843359003823916709e+01 -8.546770141838875290e+00 1.325253282740377969e+01 -9.105345890446946200e+00
-3.544358176158211791e+02 9.741637272798648439e+00 1.757766279168497192e+01 1.355131211843788819e+01 -5.567072388573204300e+00
-3.534357870963804089e+02 6.511765240813356392e+00 2.359172378669157411e+01 1.182075176243047210e+01 -4.723123483838900682e+00
-3.524357565769396388e+02 1.303079613125505709e+01 1.928716163003913309e+01 1.761027569348557975e+01 1.286686011906839289e+00
-3.514357260574988686e+02 2.172274889669826337e+01 1.580456840650258066e+01 1.152197247139593905e+01 1.568314342339509393e+00
-3.504356955380576437e+02 2.495102933602621675e+01 -3.712525869962825631e+00 1.617948961187470402e+01 1.033182306899228919e+01
-3.494356650186168736e+02 2.144368965083594247e+01 -1.412557119964917396e+00 1.933884608276101247e+01 5.386477728166645385e+00
-3.484356344991761034e+02 2.333702174908668425e+01 8.971627003821197377e+00 -3.948597479162376800e+00 3.195500251513796020e+00
-3.474356039797348785e+02 2.389673183347467500e+01 1.899094396157068942e+01 -1.086458472203313796e+01 1.004522774861265511e+00
-3.464355734602941084e+02 3.230869692400008120e+01 6.305527600094754881e+00 9.794112784523719029e+00 -2.812704524397698691e+00
-3.454355429408533382e+02 3.336127020117833553e+01 -6.012494619964002140e+00 1.527959822674952051e+01 -1.469019118793947642e+00
-3.444355124214125681e+02 1.653800318372946876e+01 -3.119248207905893189e+00 1.307188945791387225e+00 -2.812437071093439656e+00
-3.434354819019717979e+02 1.625748497792796243e+01 3.780938817134523067e+00 -2.449015404756700320e+00 1.852082299211508909e+00
-3.424354513825305730e+02 1.086052691068737808e+01 7.787317880036519924e+00 1.607247501148840962e+00 7.210222712876989126e-01
-3.414354208630898029e+02 1.408403257204228787e+01 7.490257886445940372e+00 -2.147961866026385724e+00 -3.382265441739952805e-01
-3.404353903436490327e+02 5.392079806598681913e+00 4.892948367816453370e+00 9.194848516686555229e+00 5.668373511902854212e+00
-3.394353598242078078e+02 1.607802999081743067e+00 -6.012494619964002140e+00 5.059981924786475460e+00 3.760762812171442704e+00
-3.384353293047670377e+02 1.888851735768210860e+00 4.079823848493725258e+00 -1.905031288156555647e+01 1.280763831574326517e+01
-3.374352987853262675e+02 3.218362135268469704e+00 1.238725538003560445e+01 -6.502861922489648450e+00 1.824643500476204494e+01
-3.364352682658854974e+02 2.733059007597299139e+00 1.698570724067602455e+00 -7.222928417338996265e-01 1.005006101190509504e+01
-3.354352377464447272e+02 1.681825612408334791e+01 -1.521236961996217119e+01 -5.078187881561715855e+00 1.005006101190509504e+01
-3.344352072270035023e+02 1.436375498151049612e+01 -1.231631545749322676e+01 -3.051264622695242235e+00 7.575315578374739012e+00
-3.334351767075627322e+02 8.126568624085077630e+00 4.380112755056971174e+00 -4.474375118331795242e+00 7.186151915413973024e-01
-3.324351461881219620e+02 1.549086784812689821e+01 1.728551636131384228e+01 -2.749500381563833695e+00 -2.810832351261906226e+00
-3.314351156686807371e+02 2.522796645834781515e+01 1.839177002364539604e+01 2.210065281013446459e+00 1.286686011906839289e+00
-3.304350851492399670e+02 1.842695840216923031e+01 8.683130648990493583e+00 1.182729022455359313e+01 1.286686011906839289e+00
-3.294350546297991968e+02 1.029949049908618974e+01 1.698719288003795924e+01 1.760373723135915114e+01 -1.188728054886158514e+00
-3.284350241103584267e+02 1.029949049908618974e+01 1.988493169275528771e+01 -4.262585801660859985e+00 -3.347496512066722163e-01
-3.274349935909176565e+02 1.766577921394780404e+01 2.558901704227982066e+01 -1.348466020806350052e+01 8.144055032000110828e+00
-3.264349630714764317e+02 2.824814615777239979e+01 1.148975796083769474e+01 2.816578713385946120e+00 1.195593326515595756e+01
-3.254349325520356615e+02 2.655177365082856156e+01 4.888736742197387741e+00 1.152566812390264239e+01 3.477529761904846861e+00
-3.244349020325948914e+02 1.492823984386757807e+01 -8.611909951405444019e+00 1.264175518060775083e+01 7.573978311849861811e+00
-3.234348715131536665e+02 1.596914144155902804e+01 5.584076131739035276e+00 -1.155552960011982222e+01 6.239118865322842211e+00
-3.224348409937128963e+02 1.114900307977019622e+01 1.978876624114026939e+01 -6.397393685593720569e+00 4.811854301824063818e+00
-3.214348104742721262e+02 1.407872726318555046e+01 6.986687850049566606e+00 1.314749101195438996e+01 -3.095001488095402209e+00
-3.204347799548313560e+02 1.303928462542583944e+01 2.238705847242034253e+01 -7.305529218622334398e+00 -3.326100247646295860e-01
-3.194347494353905859e+02 1.351105921551797273e+01 -8.122600818790028931e-01 2.165047672504476495e+01 4.289632619526565493e-01
-3.184347189159493610e+02 -2.814174848014414088e-01 1.408664631690652769e+01 -2.141423403902832590e+00 -4.999803928125242436e+00
-3.174346883965085908e+02 8.410402647920843577e+00 -3.712525869962825631e+00 1.496745773050663786e+01 -3.095001488095402209e+00
-3.164346578770678207e+02 5.385713435970589380e+00 8.087887561642016720e+00 -1.236857315135339519e+01 -2.808692724819862097e+00
-3.154346273576265958e+02 6.805944616922330326e+00 -5.216076215600295107e+00 8.392039080080692770e+00 1.000243521977177030e+00
-3.144345968381858256e+02 1.218818045208410439e+01 -1.110729813007582223e+01 6.761687763158556130e+00 -5.858997671259698947e+00
-3.134345663187450555e+02 1.029949049908618974e+01 9.786295785867036301e+00 -5.078187881565025208e+00 -8.807402908394292851e+00
-3.124345357993042853e+02 1.247241237408421455e+01 1.359178030678961058e+01 -2.462236187671027565e+01 1.573529681792482648e+00
-3.114345052798635152e+02 1.549922370957478179e+01 1.257832279558223476e+01 -1.164763663180212028e+01 5.668373511902854212e+00
-3.104344747604222903e+02 2.522518117119852121e+01 -4.505434586314132517e+00 1.698798466772425897e+01 5.668373511902854212e+00
-3.094344442409815201e+02 1.870628291347734873e+01 1.989026641853588373e+01 -1.530889114103928428e+01 7.859217261903975071e+00
-3.084344137215407500e+02 1.624820068742767987e+01 2.068205203472656706e+01 -7.902803519725821957e+00 7.859217261903975071e+00
-3.074343832020995251e+02 1.086981120118457156e+01 4.883682791450832283e+00 1.881989118668029093e+01 7.116614056027660284e-01
-3.064343526826587549e+02 1.493062723285410165e+01 8.995212107286281622e+00 1.465702292003016360e+01 2.149624101311759183e+00
-3.054343221632179848e+02 1.899117799908446003e+01 1.638296499137270601e+01 8.094681193850727041e+00 7.571437505449030603e+00
-3.044342916437772146e+02 1.899117799908446003e+01 7.485063548184245796e+00 2.519474961843391725e+01 2.901702795691109671e+00
-3.034342611243364445e+02 1.870548711714982559e+01 8.996896757526785748e+00 1.698400473426299584e+01 -3.280633185762851789e-01
-3.024342306048952196e+02 1.029949049908310243e+01 2.388709913003495089e+01 7.177875091489754666e+00 5.668373511902854212e+00
-3.014342000854544494e+02 1.521724654383915976e+01 1.517113991354538172e+01 2.409188162646256259e+01 3.477529761904846861e+00
-3.004341695660136793e+02 2.116409987408557214e+01 -6.315310501898677487e+00 3.358970856597752430e+01 3.189081372187672514e+00
-2.994341390465724544e+02 1.624581329844186328e+01 -2.197744522677308687e+00 1.201761632858989870e+01 1.286686011906839289e+00
-2.984341085271316842e+02 1.304512046517063695e+01 1.117486875212662234e+01 5.770968610690013989e+00 -3.672433174143074019e+00
-2.974340780076909141e+02 2.333702174908668425e+01 -3.409288825468662854e+00 1.232321836271557913e+01 -1.024523187744717134e+01
-2.964340474882501439e+02 2.522332431309964562e+01 8.874116300362591137e-01 2.215040197846382952e+00 -1.156939319176867720e+01
