# time[us], force_in1[N], force_in2[N], force_out1[N], force_out2[N]
-5.442666178355602824e+01 9.788461724716908918e+01 3.214620547160902930e+01 -1.688938186811484776e+00 1.261705579289087531e+01
-5.342663126411525809e+01 9.852218273902870749e+01 2.687128477256244352e+01 8.992634678351189237e+00 7.651517727519478562e+00
-5.242660074467448794e+01 9.507346671670727289e+01 2.625919518274377040e+01 1.625686609964163054e+01 1.609354758125538254e+01
-5.142657022523326305e+01 8.829606728494087520e+01 4.168385284617670550e+01 1.029648931044177296e+01 1.545018865546052211e+01
-5.042653970579249290e+01 1.031876713476502374e+02 3.539449192326659244e+01 1.796695822638891471e+01 1.139024748168744061e+01
-4.942650918635172275e+01 1.068950211767397889e+02 2.030830857200329120e+01 2.755717647853867192e+01 1.390310501121264153e+01
-4.842647866691095260e+01 1.065755089508433855e+02 1.604642422161060011e+01 8.927250057098184755e+00 2.047576998786547620e+01
-4.742644814747018245e+01 1.044024544431239860e+02 1.604642422161060011e+01 6.667358549892743902e+00 2.015362248168569792e+01
-4.642641762802895755e+01 9.820333367673843838e+01 1.604642422161060011e+01 1.995465071250313116e+01 2.266688119117285183e+01
-4.542638710858818740e+01 1.003762555517395469e+02 2.132359112098728104e+01 3.056984397304656298e+01 2.169936885941049454e+01
-4.442635658914741725e+01 1.028692201835231970e+02 2.788502305882160925e+01 1.961223429380523342e+01 8.554038906103082596e+00
-4.342632606970619236e+01 1.068950211767397889e+02 2.984623672161112395e+01 3.022643257098122760e+01 9.522219871130733537e+00
-4.242629555026542221e+01 1.044017912795154075e+02 3.478521008386132962e+01 2.159793681318719294e+01 1.171319734778352561e+01
-4.142626503082465206e+01 1.056834212665800976e+02 3.938528797138376092e+01 1.426846291112371468e+01 1.828586232443324988e+01
-4.042623451138388191e+01 1.159072819644093784e+02 3.572819305973803239e+01 2.029990994081651934e+01 2.234446623168681967e+01
-3.942620399194311176e+01 1.230675920629083606e+02 2.524629922161203766e+01 2.022315408108835655e+01 2.047697352773862889e+01
-3.842617347250188686e+01 1.307971618017427602e+02 3.282540029627887179e+01 6.938136166173749508e+00 2.956396702710071622e+01
-3.742614295306111671e+01 1.283032687409086918e+02 3.640640517175778257e+01 6.329064205149275146e+00 3.078422273232589035e+01
-3.642611243362034656e+01 1.292664475638489705e+02 2.950635853423792554e+01 1.193906470871861103e+01 2.356405330365134532e+01
-3.542608191417912167e+01 1.270180576703555033e+02 3.248622404650766526e+01 4.952860068238591040e+00 1.512416307635304591e+01
-3.442605139473835152e+01 1.165508159287338543e+02 2.916591879677974930e+01 1.064331208404534657e+01 9.523423411003886230e+00
-3.342602087529758137e+01 1.292672433601784689e+02 1.766579427174024985e+01 1.762965886500701629e+01 1.106609407571774639e+01
-3.242599035585681122e+01 1.376375617761794672e+02 2.004859165889122607e+01 2.392662431318838401e+01 6.684272849063375155e+00
-3.142595983641604107e+01 1.404541502482220494e+02 3.938669184658871814e+01 2.625531181318626395e+01 2.951293340956912203e+00
-3.042592931697481617e+01 1.503534586767404164e+02 3.802395018411805694e+01 2.194291176054129622e+01 9.199403731686320640e+00
-2.942589879753404603e+01 1.556653991695520460e+02 2.788712887163113763e+01 2.987733554968068006e+01 1.977495856526121587e+00
-2.842586827809327588e+01 1.637131548070656777e+02 3.742814554668836280e+01 -3.960283717591390751e-01 -3.620836729082303584e+00
-2.742583775865205098e+01 1.755447893539324014e+02 3.274046584631068413e+01 1.401019365717846732e+01 4.817716231684078920e+00
-2.642580723921128083e+01 1.901109127182795646e+02 2.499402284709429267e+01 1.685044474823721927e+01 4.817716231684078920e+00
-2.542577671977051068e+01 1.994479910406996623e+02 4.526317307140841706e+01 -1.252140488742192748e+00 2.952095700873675010e+00
-2.442574620032974053e+01 2.193275138577945995e+02 3.742926864685267674e+01 2.754651594246628576e+01 7.659273873370430863e+00
-2.342571568088897038e+01 2.413802238153297992e+02 4.492090829618714309e+01 1.297512667462555314e+01 1.796277873168457617e+01
-2.242568516144774549e+01 2.668101607583586770e+02 2.686258074628415926e+01 2.625531181318626395e+01 1.577193498168345620e+01
-2.142565464200697534e+01 2.841940662892424712e+02 2.363029847197680411e+01 2.021291996645592448e+01 1.544617685588269218e+01
-2.042562412256620519e+01 3.078631712227031585e+02 4.203032924701705042e+01 2.371731074002399353e+00 8.873511879232962585e+00
-1.942559360312498029e+01 3.584884178245719681e+02 2.745038329503386976e+01 4.428881677641404480e+01 6.682534402577720023e+00
-1.842556308368421014e+01 4.028274039620636131e+02 2.142803943632016939e+01 3.408526234880016403e+01 1.098694259258051059e-01
-1.742553256424343999e+01 4.432355541348742349e+02 5.216083312108234082e+01 8.418529275648783283e+00 -4.598244833137655085e+00
-1.642550204480266984e+01 5.032010622444556134e+02 4.007416953496915824e+01 3.546999491457567899e+01 -5.157222241124156170e+00
-1.542547152536189969e+01 5.683908406179867825e+02 5.411741399569743294e+01 1.565319547688983448e+01 1.050564567454673615e+01
-1.442544100592067480e+01 6.475902154568308333e+02 3.640317625878344643e+01 2.625531181318626395e+01 2.267116044405694097e+01
-1.342541048647990465e+01 7.251696142362347928e+02 4.237540177265403685e+01 1.857446664212433518e+01 1.949996660364119805e+01
-1.242537996703913450e+01 8.131586921561686268e+02 5.020270798374381371e+01 2.031184974121937259e+01 1.325412956601153347e+01
-1.142534944759790960e+01 9.255053714665074267e+02 4.364604922161164779e+01 2.858399931318414744e+01 1.106315208935893857e+01
-1.042531892815713945e+01 1.036976807448154887e+03 4.594601797160955670e+01 2.823618155621031889e+01 4.490487112703448247e+00
-9.425288408716369304e+00 1.157789831264749409e+03 4.824598672161073409e+01 2.427458421064266503e+01 2.954235327315719584e+00
-8.425257889275599155e+00 1.305328613712618790e+03 4.364604922161164779e+01 2.788779523731417243e+01 6.681063409400309183e+00
-7.425227369834829005e+00 1.464281768165765698e+03 4.295815037067097819e+01 1.926924931318600187e+01 -2.410075616189744974e+00
-6.425196850393604109e+00 1.631926875384435334e+03 3.973429134759756920e+01 1.589540285649050588e+01 -5.808738492724155655e+00
-5.425166330952833960e+00 1.802395600609306030e+03 4.859021692212355248e+01 6.342709691321145371e+00 -1.426917266070250268e+00
-4.425135811512063810e+00 1.987099530558583410e+03 3.927985694341403189e+01 2.764999421262248802e+01 2.626872481682958504e+00
-3.425105292070838914e+00 2.175278305176390859e+03 2.559081019716711225e+01 3.254374883250302020e+01 4.360287316849509320e-01
-2.425074772630068765e+00 2.374867605450473548e+03 3.548012831083843821e+01 2.625531181318626395e+01 5.474314096087385728e+00
-1.425044253189298615e+00 2.574238194366933840e+03 3.904611172161256150e+01 2.858399931318414744e+01 8.542538413978753908e+00
-4.250137337485284661e-01 2.793384056781455911e+03 4.698081438595824721e+01 2.555683348962051227e+01 1.074623461795051055e-01
5.750167856922416831e-01 3.006988921993271106e+03 4.951073789470625286e+01 1.926924931318600187e+01 7.647288438425261514e-01
1.575047305133466580e+00 3.232979561262140123e+03 3.870089880845500829e+01 1.961877275593215941e+01 4.360287316849509320e-01
2.575077824574236729e+00 3.454624356780906510e+03 3.674614297161138410e+01 2.660497739641238368e+01 2.297904916219131621e+00
3.575108344015006878e+00 3.675942743172265182e+03 3.743713034800630624e+01 2.858399931318414744e+01 4.360287316849509320e-01
4.575138863456231775e+00 3.888895718558408134e+03 5.089158954733178319e+01 2.357667444899592724e+01 3.614577537997242018e+00
5.575169382897001924e+00 4.115539573980164278e+03 4.525446904513340485e+01 2.893409131785706379e+01 8.870034986263645393e+00
6.575199902337772073e+00 4.331204623253776845e+03 4.203791017313331224e+01 2.287592187773389085e+01 4.488213759609274156e+00
7.575230421778542222e+00 4.534811633925067326e+03 5.284592422161308178e+01 1.193281052755521721e+01 4.360287316849509320e-01
8.575260941219312372e+00 4.725707655106491075e+03 3.961510234261051266e+01 1.566342959152085079e+01 4.817716231684078920e+00
9.575291460660537268e+00 4.919103537821298232e+03 3.053890874825534851e+01 2.089661567999909408e+01 2.626872481682958504e+00
1.057532198010130742e+01 5.115654355080399910e+03 3.743909577329576166e+01 6.222600984889634645e+00 -2.240460256852126464e-01
1.157535249954207757e+01 5.311759128497376878e+03 4.594601797160955670e+01 4.723161050961406815e+00 -2.955145452302308851e+00
1.257538301898330246e+01 5.489616689999832488e+03 4.329929204572745505e+01 2.159793681318719294e+01 7.008559981685199780e+00
1.357541353842407261e+01 5.669974643566392842e+03 4.169297803501800814e+01 1.658933268466681454e+01 6.678121423041502247e+00
1.457544405786484276e+01 5.840001569196216224e+03 4.490490411883553179e+01 1.496324558218206846e+01 -2.251158389062339338e-01
1.557547457730561291e+01 5.996784719694237538e+03 2.949905838316670170e+01 2.265247704162341691e+01 -5.805796506367340903e+00
1.657550509674638306e+01 6.154100390568758485e+03 3.388279910143628371e+01 2.950606461334837505e+01 -1.754815018313056418e+00
1.757553561618760796e+01 6.295016423338103777e+03 5.284592422161308178e+01 1.263498450362767578e+01 1.097975662192898216e+00
1.857556613562837811e+01 6.439747105808101878e+03 5.054595547161190439e+01 2.463050397502937017e+01 6.677452789778861586e+00
1.957559665506914826e+01 6.591527880585099410e+03 4.824598672161073409e+01 2.787983537037893811e+01 5.148957150242546632e+00
2.057562717451037315e+01 6.736990563044672854e+03 5.019807519556241715e+01 1.658833770129938046e+01 1.632748546048772065e+00
2.157565769395114330e+01 6.859993087826446754e+03 4.629403863517912043e+01 1.531660681791539069e+01 -3.282642024585209040e+00
2.257568821339191345e+01 7.003410175823511963e+03 4.720150356834229655e+01 2.964152449172598480e+01 1.043866331685727872e-01
2.357571873283268360e+01 7.142810481852423436e+03 3.709444441022110084e+01 2.682074664655395679e+01 -1.091263367975569887e+00
2.457574925227345375e+01 7.283067197363533523e+03 4.399449104774095076e+01 1.729335448699206523e+01 6.344740878043453769e+00
2.557577977171467865e+01 7.410285585828371950e+03 4.064891604430702898e+01 1.962218412747583329e+01 -3.945658768314177056e+00
2.657581029115544879e+01 7.527956407841839791e+03 3.974355692395615591e+01 1.856309540364542343e+01 7.682057368118393459e-01
2.757584081059621894e+01 7.644638718182578486e+03 4.894371269899497179e+01 1.461187431318361796e+01 4.485405499905060545e+00
2.857587133003744384e+01 7.762309672828822841e+03 5.479688959539996773e+01 1.997597178465264278e+01 7.684731901180907876e-01
2.957590184947821399e+01 7.876488540552779341e+03 4.594601797161282519e+01 2.089093006075963643e+01 2.626872481682958504e+00
3.057593236891898414e+01 7.980791973738083470e+03 5.619374542537384087e+01 1.531916534657208651e+01 -2.293950917903193054e-01
3.157596288835975429e+01 8.080089317486165783e+03 6.169637468283672632e+01 2.392662431318838401e+01 -3.612813129924176359e+00
3.257599340780052444e+01 8.180046641656023894e+03 6.169623429531714009e+01 2.357269451553323591e+01 -1.754815018313056418e+00
3.357602392724174933e+01 8.273815588309984378e+03 4.984654484397835716e+01 1.157504293691079233e+01 7.691418233807305604e-01
3.457605444668251948e+01 8.379440971829666523e+03 5.194533827695881456e+01 9.954499313187852749e+00 2.626872481682958504e+00
3.557608496612328963e+01 8.493948105539137032e+03 6.204579922161125438e+01 1.835798668958166147e+01 2.293491936682919619e+00
3.657611548556451453e+01 8.602597515107208892e+03 6.964595842436921203e+01 2.752050423444101312e+01 -2.088329289967690627e+00
3.757614600500528468e+01 8.706901080925232236e+03 7.514507799381392772e+01 8.689733313371165835e+00 -5.802854520008533967e+00
3.857617652444605483e+01 8.814888387947934461e+03 5.569382546451689819e+01 4.665872501589599608e+01 -1.754815018313056418e+00
3.957620704388682498e+01 8.914845844750518154e+03 4.239772338843123123e+01 3.738803856500714318e+01 -1.086984115091484515e+00
4.057623756332759513e+01 9.017970173042403985e+03 5.444451691869544163e+01 1.532200815618969614e+01 1.205834583821015826e+01
4.157626808276882002e+01 9.130634109822374739e+03 5.725086345549946998e+01 2.159793681318719294e+01 1.577193498168345620e+01
4.257629860220959017e+01 9.234606093836850050e+03 6.754183026560588132e+01 2.428197551565395074e+01 1.257814133697771020e+01
4.357632912165036032e+01 9.335409747402083667e+03 5.249481503259134740e+01 2.518883178434718673e+01 1.015783734638919522e-01
4.457635964109158522e+01 9.422329275056543338e+03 5.214342506852577230e+01 1.532314528004182641e+01 1.105196901435788526e+00
4.557639016053235537e+01 9.516431527739385274e+03 3.834333179348460163e+01 2.965133218491563127e+01 7.008559981685199780e+00
4.657642067997312552e+01 9.598853612443217571e+03 3.320079652636071188e+01 3.718690978440887562e+01 4.482864693504163611e+00
4.757645119941389567e+01 9.669718081802644519e+03 5.160096768892381647e+01 2.625531181318626395e+01 5.487686761348169462e+00
4.857648171885466581e+01 9.754464554949341618e+03 5.814948397486010379e+01 2.483049563178355257e+01 1.610705397317027021e+01
4.957651223829589071e+01 9.832359752238480723e+03 6.718594790087732349e+01 1.781898998568696513e+01 1.762752601354675619e+01
5.057654275773666086e+01 9.919944300358090914e+03 3.904611172160929300e+01 4.471808102899033344e+01 1.105486103689701416e+01
5.157657327717743101e+01 9.997506589516433451e+03 5.620258983917010909e+01 9.597868846393433628e+00 1.206128782456896431e+01
5.257660379661865591e+01 1.008726459004197022e+04 4.347940923465009178e+01 3.538200995684749017e+01 1.762712483358837545e+01
5.357663431605942606e+01 1.016198734526746011e+04 4.416618498544252702e+01 2.912811307439908859e+01 6.336984732187582736e+00
5.457666483550019620e+01 1.023469540945460540e+04 5.833521666461838606e+01 2.804059625437479397e+01 2.626872481682958504e+00
5.557669535494096635e+01 1.031910857657237466e+04 4.700439948941588142e+01 3.951303875575057134e+01 2.962927559736025618e+00
5.657672587438173650e+01 1.039482979092470669e+04 7.035744237876708951e+01 2.715463463639267516e+01 3.809149817568965535e+00
5.757675639382296140e+01 1.046369840309226129e+04 7.478638787867870974e+01 1.532684093254641233e+01 -8.327346268316418332e+00
5.857678691326373155e+01 1.053106097070807482e+04 6.469898297344319360e+01 2.356899886302652902e+01 -5.800046260303848733e+00
5.957681743270450170e+01 1.059625061644889138e+04 6.965241625031093520e+01 1.658279422254249980e+01 1.109208701011629605e+00
6.057684795214572659e+01 1.065425355817966556e+04 8.044554922161086097e+01 1.801429100655895965e+01 7.008559981685199780e+00
6.157687847158649674e+01 1.071325827485529044e+04 7.779194430721935305e+01 2.858399931318414744e+01 7.008559981685199780e+00
6.257690899102726689e+01 1.077627486608838444e+04 7.124567422160941987e+01 2.822580530109885544e+01 9.199403731686320640e+00
6.357693951046803704e+01 1.083678416835578355e+04 7.619952866104551958e+01 2.428496046575413203e+01 7.008559981685199780e+00
6.457697002990880719e+01 1.088074475333907321e+04 6.982944491379790009e+01 3.431680919232616134e+01 4.817716231684078920e+00
6.557700054935003209e+01 1.092336985945041306e+04 6.045422590056155343e+01 4.452619137965709228e+01 9.199403731686320640e+00
6.657703106879080224e+01 1.097234435920148098e+04 7.124567422160941987e+01 3.252384916516704294e+01 7.346086052917670806e+00
6.757706158823157239e+01 1.101463576138571261e+04 6.027340677403151403e+01 2.894290402767435211e+01 1.037726808803411949e+01
6.857709210767279728e+01 1.106862536959908721e+04 4.630063684864787632e+01 3.557006181318772065e+01 -1.417021493774813790e+00
6.957712262711356743e+01 1.111459335082104189e+04 5.585541150072728556e+01 2.517774482682706960e+01 1.021318548525528414e+01
7.057715314655433758e+01 1.117176150220318414e+04 5.709096206953419284e+01 2.267593022098775890e+01 1.290496927599996546e+01
7.157718366599510773e+01 1.122691761520140972e+04 5.514589297161425918e+01 3.897716914242753461e+01 7.346754686180312355e+00
7.257721418543587788e+01 1.126686221401286821e+04 5.585625382585101306e+01 3.806974431182018748e+01 8.861075300539079436e+00
7.357724470487710278e+01 1.129110084385211667e+04 6.505640960089351665e+01 2.231745192794104327e+01 1.172870963948569134e+01
7.457727522431787293e+01 1.133122184418305733e+04 7.549015051945089283e+01 3.664976090675681064e+01 1.611053086613958030e+01
7.557730574375864308e+01 1.136397416841015183e+04 6.434576797160916328e+01 4.219608247484709551e+01 1.577193498168345620e+01
7.657733626319986797e+01 1.137985733469819388e+04 7.160141619881254371e+01 3.216082237672503652e+01 1.864050540720406701e+01
7.757736678264063812e+01 1.140776989092072290e+04 7.017802712744031624e+01 2.733629017108913217e+01 2.419631291727606381e+01
7.857739730208140827e+01 1.143485468632887932e+04 5.974583047161007698e+01 3.789874931318891527e+01 1.441541181743103550e+01
7.957742782152217842e+01 1.146711308630140775e+04 6.505809425113537259e+01 3.448823061240211985e+01 -2.094079536031821398e+00
8.057745834096294857e+01 1.149502537725849652e+04 6.593312966704397127e+01 2.697681689467074762e+01 -1.754815018313056418e+00
8.157748886040417347e+01 1.152042772659546972e+04 6.311513096602755724e+01 3.825964399441068053e+01 3.305936423730360119e+00
8.257751937984494361e+01 1.154032144111375419e+04 7.885874907626055119e+01 3.520902499148219533e+01 7.008559981685199780e+00
8.357754989928571376e+01 1.155703143978711523e+04 8.381569204114555305e+01 3.825992827537158547e+01 9.199403731686320640e+00
8.457758041872693866e+01 1.157291659556597369e+04 9.051793266213950062e+01 3.789874931318891527e+01 1.241004693462614483e+01
8.557761093816770881e+01 1.158677857181230866e+04 7.548860625672377012e+01 3.753728607003989737e+01 1.475173434878836254e+01
8.657764145760847896e+01 1.159966781967976021e+04 7.283135126679492544e+01 3.055108142955586459e+01 6.668359377400173926e+00
8.757767197704924911e+01 1.162473115978077840e+04 6.434576797161243178e+01 2.661705933729619744e+01 5.158050562621235180e+00
8.857770249649001926e+01 1.164462567009539453e+04 6.506062122650840251e+01 3.287948464859614006e+01 6.668091924095914891e+00
8.957773301593124415e+01 1.167456339534127619e+04 7.196080825154973581e+01 3.360340611825949253e+01 4.360287316849509320e-01
9.057776353537201430e+01 1.171266347089596093e+04 7.937242701413990176e+01 3.360354825873994855e+01 9.529322078989793665e-02
9.157779405481278445e+01 1.173555229752931882e+04 6.470361576161973005e+01 3.789874931318891527e+01 -4.286528005861844015e+00
9.257782457425400935e+01 1.176046960900406702e+04 7.318765479407787211e+01 3.484514536015481667e+01 -3.263652839911083792e+00
9.357785509369477950e+01 1.178953805939375525e+04 7.390377153666341314e+01 3.200048791417555094e+01 5.158852922537997543e+00
9.457788561313554965e+01 1.180895270452228033e+04 7.620388067418465994e+01 4.561029682814059782e+01 7.349830399191248809e+00
9.557791613257631980e+01 1.184202759152786348e+04 7.584561172161177467e+01 5.150798966523161937e+01 1.426389952000131878e+01
9.657794665201708995e+01 1.184868734573573602e+04 8.719678508729047905e+01 3.499453500568090902e+01 1.762124086087426633e+01
9.757797717145831484e+01 1.184854741821463904e+04 9.633446841566824048e+01 2.595596396023487173e+01 1.358109123168544841e+01
9.857800769089908499e+01 1.186674820867674134e+04 7.835742524019781285e+01 5.827913575797533952e+01 1.323928590756937496e+01
9.957803821033985514e+01 1.186308064866407403e+04 1.156630222519624027e+02 2.196139002306565402e+01 1.207412558322433327e+01
1.005780687297810800e+02 1.187679699418229757e+04 1.046678716385186050e+02 5.332525571464299219e+01 2.268653900910963017e+01
1.015780992492218502e+02 1.189200797783818234e+04 1.084044258868295287e+02 4.488481181318918090e+01 2.385089697353805605e+01
1.025781297686626203e+02 1.191407726688589719e+04 1.007858759188739413e+02 5.274404328788681084e+01 1.289641077023179427e+01
1.035781602881033905e+02 1.193180097744905652e+04 1.004262030910966104e+02 3.396941785679744186e+01 3.790294359546965808e+00
1.045781908075441606e+02 1.196256248452765249e+04 8.432614106605750237e+01 4.757766322547323767e+01 -2.917835716220675391e+00
1.055782213269853855e+02 1.198979158433672455e+04 9.144449029810861873e+01 3.986313076041805203e+01 7.351301392370650944e+00
1.065782518464261557e+02 1.200934841174260691e+04 9.740548481033384576e+01 4.917773861993625673e+01 1.358109123168544841e+01
1.075782823658669258e+02 1.201199377137130250e+04 9.302567494263023207e+01 2.283285331199992285e+01 1.139024748168744061e+01
1.085783128853081507e+02 1.201770082474122319e+04 1.007850335937493043e+02 3.542976915845890318e+01 1.104710489104360782e+01
1.095783434047489209e+02 1.202319858367673987e+04 9.726608000237413876e+01 4.575400085441680886e+01 7.008559981685199780e+00
1.105783739241896910e+02 1.202353918450534366e+04 1.084056893745138979e+02 3.164272032353111541e+01 4.817716231684078920e+00
1.115784044436304612e+02 1.203005808276306379e+04 1.069632076003446741e+02 5.442698658276033541e+01 9.542947502286542871e+00
1.125784349630712313e+02 1.203440405914578878e+04 9.194539297161020386e+01 7.712113577705193279e+01 8.512048737181617142e+00
1.135784654825124562e+02 1.203269919814466994e+04 1.048889819834683408e+02 6.168709593010331815e+01 5.161527455590553259e+00
1.145784960019532264e+02 1.201885273992674229e+04 1.115618816126567907e+02 5.333321558157346942e+01 7.008559981685199780e+00
1.155785265213939965e+02 1.202388111166115959e+04 1.011452679716116450e+02 6.241712944045385569e+01 6.664481304474466405e+00
1.165785570408352214e+02 1.202686163417687567e+04 1.045293091556937668e+02 4.538415132288695020e+01 9.181632782058475606e-02
1.175785875602759916e+02 1.202422317144969929e+04 1.149450804716121723e+02 2.968203452880537796e+01 3.659910873236537299e+00
1.185786180797167617e+02 1.203406319305174293e+04 1.039370142062752223e+02 4.525096569220691123e+01 1.139024748168744061e+01
1.195786485991575319e+02 1.203406319305174293e+04 9.799244503396106154e+01 4.880959477418578274e+01 1.207947464932943937e+01
1.205786791185983020e+02 1.203943481826919015e+04 1.107070619997172827e+02 2.981337233324330782e+01 1.508244036074031236e+01
1.215787096380395269e+02 1.205247274741735600e+04 1.176071086372429590e+02 2.772163301504334143e+01 8.854522694558825791e+00
1.225787401574802971e+02 1.206048044797299735e+04 1.172450492216133426e+02 5.064235413601937807e+01 6.663545217905574525e+00
1.235787706769210672e+02 1.206951459315970169e+04 1.202696983529535828e+02 5.419956181318732291e+01 5.162864722115834581e+00
1.245788011963622921e+02 1.208106438317355241e+04 1.260824436434195519e+02 6.191963775699979777e+01 7.699124415856464232e+00
1.255788317158030623e+02 1.209627536682943719e+04 1.222076076873244546e+02 6.547585045079540578e+01 1.254484340047191893e+01
1.265788622352438324e+02 1.211263110350388524e+04 1.321331457813064105e+02 5.579366730745118019e+01 -2.550706090948313132e-01
1.275788927546846026e+02 1.211731993547147249e+04 1.452075759623627960e+02 5.530186124323444830e+01 -8.673029665358685136e+00
1.285789232741253727e+02 1.212383896636191457e+04 1.448446742216111147e+02 6.621057459701320624e+01 -5.444868270926505716e+00
1.295789537935665976e+02 1.213001487640205232e+04 1.505341592689930224e+02 6.706853454024781058e+01 -2.100765868661574665e+00
1.305789843130073677e+02 1.213150142394370960e+04 1.605811325682955442e+02 5.726396844277044096e+01 -7.165612873147184647e-01
1.315790148324481379e+02 1.212967175555174254e+04 1.593714133032802920e+02 6.853968851845787924e+01 7.008559981685199780e+00
1.325790453518893628e+02 1.213253171492369074e+04 1.666352040066816755e+02 6.400228008440815586e+01 9.545755761993220290e+00
1.335790758713301329e+02 1.213401759930174194e+04 1.820079182874866319e+02 4.991047279942461756e+01 9.199403731686320640e+00
1.345791063907709031e+02 1.213401759930174194e+04 1.953273246919901567e+02 5.493641806662044758e+01 1.139024748168744061e+01
1.355791369102116732e+02 1.213584660453010110e+04 2.229277920171116705e+02 6.155419458038435465e+01 9.199403731686320640e+00
1.365791674296524434e+02 1.213218872670609926e+04 2.448358261569200920e+02 6.314559940550825701e+01 1.139024748168744061e+01
1.375791979490936683e+02 1.213870762496382304e+04 2.593646710514050824e+02 6.081676976502727427e+01 1.139024748168744061e+01
1.385792284685344384e+02 1.213801912850693770e+04 2.846650292390053778e+02 5.652824931318520640e+01 1.104309309146577256e+01
1.395792589879752086e+02 1.213870789022926328e+04 3.133591153496050197e+02 5.689738814230643271e+01 7.703136215432304645e+00
1.405792895074164335e+02 1.214236470699149504e+04 3.489539500353473045e+02 6.891024875239493497e+01 1.542451313815602809e+01
1.415793200268572036e+02 1.214088107736970960e+04 3.999196739641090517e+02 6.976152809301774482e+01 1.392864680186500514e+01
1.425793505462979738e+02 1.214270928680174256e+04 4.623855224179112611e+02 5.811780631205749614e+01 1.323340193485376126e+01
1.435793810657387439e+02 1.214557216409355897e+04 5.252167995878372722e+02 5.297999648632391256e+01 1.139024748168744061e+01
1.445794115851795141e+02 1.215426411685899984e+04 5.949485445578382041e+02 6.473345071860751432e+01 8.851446981549878856e+00
1.455794421046207390e+02 1.216043790477559378e+04 6.838114585102129013e+02 4.636477850122093969e+01 7.008559981685199780e+00
1.465794726240615091e+02 1.216661142742674019e+04 7.598199295262711530e+02 7.748643681318600329e+01 9.895852138571209267e+00
1.475795031435022793e+02 1.216878434930174080e+04 8.592406869653682406e+02 6.129265609537181803e+01 1.288437537149630074e+01
1.485795336629435042e+02 1.216912999017375842e+04 9.828162404240205205e+02 4.673690228044327455e+01 4.469224574935135585e+00
1.495795641823842743e+02 1.216913012280647672e+04 1.097975562022624899e+03 6.081506407925266444e+01 4.817716231684078920e+00
1.505795947018250445e+02 1.217564902106420050e+04 1.243347681929675446e+03 7.198318381083511497e+01 4.120198011578168895e+00
1.515796252212658146e+02 1.217495707615656102e+04 1.394578734621465628e+03 7.097483923871935474e+01 1.831600078505785545e+00
1.525796557407065848e+02 1.217130344257964134e+04 1.572149855478439576e+03 5.457054846856084396e+01 1.716804123511542812e+01
1.535796862601478097e+02 1.217999526271236391e+04 1.734252236990579377e+03 7.272714708832124586e+01 3.145700152169665742e+01
1.545797167795885798e+02 1.218720703430677531e+04 1.921188609346814019e+03 8.764479056784297484e+01 3.583882274834741821e+01
1.555797472990293500e+02 1.219303305922780601e+04 2.140792596196722116e+03 6.044279815955410129e+01 3.479067324505301428e+01
1.565797778184705749e+02 1.220276498516189713e+04 2.365829439706461017e+03 6.462897746508369323e+01 2.637659226171647830e+01
1.575798083379113450e+02 1.221693546511824752e+04 2.584700322923793919e+03 8.055851902874674408e+01 2.129538064182102985e+01
1.585798388573521152e+02 1.222380133057520288e+04 2.809736885658386655e+03 7.907144531666672549e+01 1.174007640496116878e+01
1.595798693767928853e+02 1.222780033975869264e+04 3.027138473085114583e+03 8.130305086814995263e+01 1.831274138161093390e+01
1.605798998962336555e+02 1.223683939235608705e+04 3.220436927099932291e+03 9.881674809240820423e+01 1.980352610510721334e+01
1.615799304156748804e+02 1.224335842324652913e+04 3.411245889212016209e+03 9.267045155407629409e+01 1.577193498168345620e+01
1.625799609351156505e+02 1.225709121522220812e+04 3.617145948238500296e+03 8.177140375300062658e+01 1.033915599203061753e+01
1.635799914545564206e+02 1.226873875555173981e+04 3.801977490498369207e+03 8.559014991518043303e+01 -2.649663813882824348e-01
1.645800219739976455e+02 1.227160720341785964e+04 3.979080418974210716e+03 9.341455697203745956e+01 -3.244396201932699508e+00
1.655800524934384157e+02 1.227960336492673923e+04 4.157656293316116717e+03 8.372683034993040962e+01 2.977637491526075930e+00
1.665800830128791858e+02 1.228429723693774031e+04 4.347454465279792203e+03 8.671035904583553133e+01 9.550302468181566695e+00
1.675801135323199560e+02 1.228360104778301684e+04 4.531368575092532410e+03 1.066400180254189394e+02 1.174127994483431792e+01
1.685801440517607261e+02 1.227456093412385235e+04 4.743340675160033243e+03 8.568140410397676021e+01 1.831394492148408304e+01
1.695801745712019510e+02 1.226621740751757170e+04 4.952644289236053737e+03 7.785983985673787799e+01 1.980232256523206757e+01
1.705802050906427212e+02 1.227195735380240149e+04 5.161210026503697009e+03 8.987696468124948979e+01 1.577193498168345620e+01
1.715802356100834913e+02 1.227925467350212966e+04 5.369320627429557135e+03 9.341356198867215710e+01 1.577193498168345620e+01
1.725802661295247162e+02 1.227308459930174104e+04 5.577970597209655352e+03 9.258005020817209640e+01 1.287768903886192895e+01
1.735802966489654864e+02 1.227630439124689656e+04 5.743288274106031167e+03 1.058046584186623562e+02 1.428476087781322867e+01
1.745803271684062565e+02 1.229116615294728945e+04 5.887821297802454865e+03 1.104621755591424090e+02 8.495466632251169159e+00
1.755803576878470267e+02 1.230055654962371773e+04 6.036132570840799417e+03 1.097138059267494015e+02 9.199403731686320640e+00
