# time[us], force_in[kN], force_out[kN], force_avg[kN]
1.171085729109442582e+03 1.056563652281743870e+00 9.275694646972545421e-01 9.920665584894992062e-01
1.172085759628883352e+03 1.056590897043844679e+00 9.292552021079850677e-01 9.929230495759149289e-01
1.173085790148324577e+03 1.056881339781743590e+00 9.303182330146417822e-01 9.935997863981926859e-01
1.174085820667765347e+03 1.056268487764790098e+00 9.310966208957531798e-01 9.936825543302716390e-01
1.175085851187206117e+03 1.055479019880779301e+00 9.321863525268645478e-01 9.938326862038219245e-01
1.176085881706647342e+03 1.055928277281743544e+00 9.329380016753725524e-01 9.944331394785580480e-01
1.177085912226088112e+03 1.055955570522068898e+00 9.337966247583701085e-01 9.948760976402195588e-01
1.178085942745528882e+03 1.056245964781743485e+00 9.349617740585212111e-01 9.956038694201323480e-01
1.179085973264969653e+03 1.055687495636898232e+00 9.359761260287414730e-01 9.958318108328199081e-01
1.180086003784410423e+03 1.055106736204483475e+00 9.371412183166697440e-01 9.961239772605765541e-01
1.181086034303851648e+03 1.054707042940123962e+00 9.379731691813238958e-01 9.963401060607239845e-01
1.182086064823292418e+03 1.053518279313193196e+00 9.393474583196455008e-01 9.964328688164193482e-01
1.183086095342733188e+03 1.053441480110132389e+00 9.400990409538925174e-01 9.967702605320124531e-01
1.184086125862174413e+03 1.053994791171903422e+00 9.413228368274740854e-01 9.976588139996886984e-01
1.185086156381615183e+03 1.053731835587227605e+00 9.431104930889188109e-01 9.984211643380731527e-01
1.186086186901055953e+03 1.053835928030613989e+00 9.441465667161158537e-01 9.989912473733648657e-01
1.187086217420496723e+03 1.053359387084969123e+00 9.447692732201901089e-01 9.990643301525796716e-01
1.188086247939937493e+03 1.053173133746905688e+00 9.457570289883640013e-01 9.994650813676348999e-01
1.189086278459378718e+03 1.052833631045934748e+00 9.466105114692517919e-01 9.997220712575932700e-01
1.190086308978819488e+03 1.053331938714325844e+00 9.475501109130349819e-01 1.000441024813680357e+00
1.191086339498260259e+03 1.052696544323036054e+00 9.494932680128105318e-01 1.001094906167923293e+00
1.192086370017701483e+03 1.051929744856744620e+00 9.501909931003634791e-01 1.001060368978553994e+00
1.193086400537142254e+03 1.051584599290456445e+00 9.506849184946364328e-01 1.001134758892546550e+00
1.194086431056583024e+03 1.051349266598031296e+00 9.513345347679837971e-01 1.001341900683007546e+00
1.195086461576023794e+03 1.051211937484010761e+00 9.528163679630257121e-01 1.002014152723518237e+00
1.196086492095464564e+03 1.050582544696898823e+00 9.539540848818591767e-01 1.002268314789378945e+00
1.197086522614905789e+03 1.051431757144634549e+00 9.549689499620876987e-01 1.003200353553361124e+00
1.198086553134346559e+03 1.052274871031743331e+00 9.564448728900081242e-01 1.004359871960875727e+00
1.199086583653787329e+03 1.051715820148205527e+00 9.567292783646234033e-01 1.004222549256414521e+00
1.200086614173228554e+03 1.051535684762058054e+00 9.576155143676453596e-01 1.004575599564851762e+00
1.201086644692669324e+03 1.051770813845940733e+00 9.589626561857643727e-01 1.005366735015852608e+00
1.202086675212110094e+03 1.051667031663190199e+00 9.597410440668757703e-01 1.005704037865033040e+00
1.203086705731550865e+03 1.051929638204651019e+00 9.606481085353796301e-01 1.006288873370015269e+00
1.204086736250991635e+03 1.051611941009006124e+00 9.612708150394538853e-01 1.006441378024230060e+00
1.205086766770432860e+03 1.051211549658215283e+00 9.618935215435284736e-01 1.006552535600871767e+00
1.206086797289873630e+03 1.049650647789662550e+00 9.627259475100410357e-01 1.006188297649851737e+00
1.207086827809314400e+03 1.049097996031742586e+00 9.636329834724333132e-01 1.006365489752087949e+00
1.208086858328755625e+03 1.049470871142376138e+00 9.650611016513387375e-01 1.007265986396857382e+00
1.209086888848196395e+03 1.049491716778858663e+00 9.659951709094872774e-01 1.007743443844173026e+00
1.210086919367637165e+03 1.048911539085136457e+00 9.671323367101646307e-01 1.008021937897650488e+00
1.211086949887077935e+03 1.048462621031742703e+00 9.673421511929742866e-01 1.007902386112358606e+00
1.212086980406518705e+03 1.048303777281742510e+00 9.678633474339329856e-01 1.008083562357837693e+00
1.213087010925959930e+03 1.048621464781742674e+00 9.692373420091026093e-01 1.008929403395422586e+00
1.214087041445400700e+03 1.048676768740114174e+00 9.700157298902143399e-01 1.009346249315164368e+00
1.215087071964841471e+03 1.049125657706573067e+00 9.707398991472183658e-01 1.009932778426895661e+00
1.216087102484282696e+03 1.049657541393169691e+00 9.712069242742555897e-01 1.010432232833712529e+00
1.217087133003723466e+03 1.049968015333381688e+00 9.717553343496767582e-01 1.010861674841529112e+00
1.218087163523164236e+03 1.048669545484681942e+00 9.728179376646602927e-01 1.010743741574671173e+00
1.219087194042605006e+03 1.048041490696562938e+00 9.737248501005693058e-01 1.010883170398566122e+00
1.220087224562045776e+03 1.048566044475633063e+00 9.744489148351646035e-01 1.011507479655398889e+00
1.221087255081487001e+03 1.047930650084343052e+00 9.745847464565483564e-01 1.011257698270445760e+00
1.222087285600927771e+03 1.047537288076087370e+00 9.763515362443617729e-01 1.011944412160224571e+00
1.223087316120368541e+03 1.048041568261721901e+00 9.779008814135161654e-01 1.012971224837619033e+00
1.224087346639809766e+03 1.048434872096108084e+00 9.786051629067178403e-01 1.013520017501412962e+00
1.225087377159250536e+03 1.048144933531742540e+00 9.794576191675906651e-01 1.013801276349666658e+00
1.226087407678691307e+03 1.048303777281742510e+00 9.799790719635524949e-01 1.014141424622647447e+00
1.227087438198132077e+03 1.048275999259173474e+00 9.808314617101649979e-01 1.014553730484669236e+00
1.228087468717572847e+03 1.048013877499956781e+00 9.807302555122383581e-01 1.014372066506097569e+00
1.229087499237014072e+03 1.048089338704024653e+00 9.816915481068871907e-01 1.014890443405455978e+00
1.230087529756454842e+03 1.047108449703231248e+00 9.828357834232208656e-01 1.014972116563225946e+00
1.231087560275895612e+03 1.046687522976593954e+00 9.840266832441098011e-01 1.015357103110351877e+00
1.232087590795336837e+03 1.046369825780948837e+00 9.851164148752217242e-01 1.015743120328085336e+00
1.233087621314777607e+03 1.045790113478181071e+00 9.856845701838877760e-01 1.015737341831034479e+00
1.234087651834218377e+03 1.046425498173825686e+00 9.865448086132047045e-01 1.016485153393515084e+00
1.235087682353659147e+03 1.046715339781742804e+00 9.875526516879622463e-01 1.017133995734852636e+00
1.236087712873099917e+03 1.046500765464996929e+00 9.877629507746674697e-01 1.017131858119832089e+00
1.237087743392541142e+03 1.045921121031742951e+00 9.888526824057795039e-01 1.017386901718761116e+00
1.238087773911981913e+03 1.045921121031742951e+00 9.896037424279824357e-01 1.017762431729862804e+00
1.239087804431422683e+03 1.045949015402050541e+00 9.902264489320566909e-01 1.018087732167053616e+00
1.240087834950863908e+03 1.045893216965789740e+00 9.906934835611314050e-01 1.018293350263460573e+00
1.241087865470304678e+03 1.045575519770145734e+00 9.914718619402056454e-01 1.018523690855175801e+00
1.242087895989745448e+03 1.045659280446227024e+00 9.919388965692794713e-01 1.018799088507753137e+00
1.243087926509186218e+03 1.046612362337516977e+00 9.926898995792593494e-01 1.019651130958388219e+00
1.244087957028626988e+03 1.047116855827338489e+00 9.928181960851648613e-01 1.019967525956251730e+00
1.245087987548068213e+03 1.047612497193388892e+00 9.932665117010092137e-01 1.020439504447198997e+00
1.246088018067508983e+03 1.046977102802099102e+00 9.947410663355771288e-01 1.020859084568838115e+00
1.247088048586949753e+03 1.046313736475342981e+00 9.954185995941376985e-01 1.020866168034740395e+00
1.248088079106390978e+03 1.045631415162854072e+00 9.964260720894454471e-01 1.021028743626149815e+00
1.249088109625831748e+03 1.046135947435255398e+00 9.967922901041179617e-01 1.021464118769686680e+00
1.250088140145272519e+03 1.046930185576545158e+00 9.977537917435840287e-01 1.022341988660064649e+00
1.251088170664713289e+03 1.047219881749788417e+00 9.990725224705567786e-01 1.023146202110172709e+00
1.252088201184154059e+03 1.047696422695433727e+00 9.990450710851650484e-01 1.023370746890299277e+00
1.253088231703595284e+03 1.047930029563070686e+00 9.992282133496315222e-01 1.023579121456350993e+00
1.254088262223036054e+03 1.047350714781742465e+00 9.995945263846752749e-01 1.023472620583208759e+00
1.255088292742476824e+03 1.047537608032368395e+00 1.000629279228705926e+00 1.024083443630537271e+00
1.256088323261918049e+03 1.047481499335472188e+00 1.000656787626321043e+00 1.024069143480896615e+00
1.257088353781358819e+03 1.047406852565573532e+00 1.001590837880395268e+00 1.024498845222984400e+00
1.258088384300799589e+03 1.048014168369302945e+00 1.001874682734817279e+00 1.024944425552060112e+00
1.259088414820240359e+03 1.047958001498537683e+00 1.002552434540232573e+00 1.025255218019385239e+00
1.260088445339681130e+03 1.047957991802892730e+00 1.003303285517617827e+00 1.025630638660255389e+00
1.261088475859122354e+03 1.047939676729722436e+00 1.003742773740928573e+00 1.025841225235325505e+00
1.262088506378563125e+03 1.048939152281742837e+00 1.004054126992965701e+00 1.026496639637354269e+00
1.263088536898003895e+03 1.048378239834388825e+00 1.004365480245003051e+00 1.026371860039696049e+00
1.264088567417445120e+03 1.047883519554601905e+00 1.004493586710165420e+00 1.026188553132383774e+00
1.265088597936885890e+03 1.048275630824668569e+00 1.005070939990814649e+00 1.026673285407741609e+00
1.266088628456326660e+03 1.048547089489900941e+00 1.006472024873962923e+00 1.027509557181931932e+00
1.267088658975767430e+03 1.048939152281742837e+00 1.007323283878151621e+00 1.028131218079947118e+00
1.268088689495208200e+03 1.048967327825751861e+00 1.007873147765260047e+00 1.028420237795506065e+00
1.269088720014649425e+03 1.049228654542088801e+00 1.008907644054287456e+00 1.029068149298188128e+00
1.270088750534090195e+03 1.048882762411145197e+00 1.009219006808361518e+00 1.029050884609753247e+00
1.271088781053530965e+03 1.049051970805517486e+00 1.010125415636300206e+00 1.029588693220908846e+00
1.272088811572972190e+03 1.050107487184920307e+00 1.010097774210164889e+00 1.030102630697542487e+00
1.273088842092412960e+03 1.050312297987276100e+00 1.010620110695584328e+00 1.030466204341430103e+00
1.274088872611853731e+03 1.050135759685377979e+00 1.011059475392411811e+00 1.030597617538894895e+00
1.275088903131294501e+03 1.051032364445265932e+00 1.011370828644449382e+00 1.031201596544857768e+00
1.276088933650735271e+03 1.051004121031742677e+00 1.011920920580449579e+00 1.031462520806096128e+00
1.277088964170176496e+03 1.051378334141368498e+00 1.012799592961881823e+00 1.032088963551625049e+00
1.278088994689617266e+03 1.051611223531284667e+00 1.013522555460165231e+00 1.032566889495724949e+00
1.279089025209058036e+03 1.051162964781742426e+00 1.013366883585165468e+00 1.032264924183453836e+00
1.280089055728499261e+03 1.051537236065237524e+00 1.013578009349105136e+00 1.032557622707171330e+00
1.281089086247940031e+03 1.051798339781742087e+00 1.014200715853179169e+00 1.032999527817460628e+00
1.282089116767380801e+03 1.052172649847816777e+00 1.015034586129341942e+00 1.033603617988579249e+00
1.283089147286821571e+03 1.052592558531741940e+00 1.015829878134584030e+00 1.034211218333163096e+00
1.284089177806262342e+03 1.052620889206069110e+00 1.015574054787783620e+00 1.034097471996926476e+00
1.285089208325703567e+03 1.052938586401714227e+00 1.016041079914820955e+00 1.034489833158267480e+00
1.286089238845144337e+03 1.053256283597359344e+00 1.016380217123550977e+00 1.034818250360455050e+00
1.287089269364585107e+03 1.053386777281742459e+00 1.017342060836355255e+00 1.035364419059048746e+00
1.288089299884026332e+03 1.053142825161022422e+00 1.017936973881699458e+00 1.035539899521360940e+00
1.289089330403467102e+03 1.052592558531741940e+00 1.017981414909556070e+00 1.035286986720648894e+00
1.290089360922907872e+03 1.052433714781742413e+00 1.017725696085164833e+00 1.035079705433453512e+00
1.291089391442348642e+03 1.052405316237901234e+00 1.018120534235801067e+00 1.035262925236851039e+00
1.292089421961789412e+03 1.052706191489686471e+00 1.019026753022996834e+00 1.035866472256341542e+00
1.293089452481230637e+03 1.053732882716873265e+00 1.019310265306118346e+00 1.036521574011495694e+00
1.294089483000671407e+03 1.053863308531742371e+00 1.019621618558155252e+00 1.036742463544948922e+00
1.295089513520112178e+03 1.053460309052480559e+00 1.020088643685192586e+00 1.036774476368836684e+00
1.296089544039553402e+03 1.052910246031742325e+00 1.020188567108100353e+00 1.036549406569921228e+00
1.297089574558994173e+03 1.053472147434873829e+00 1.020144439647470591e+00 1.036808293541172210e+00
1.298089605078434943e+03 1.054050618695097530e+00 1.021417741134720725e+00 1.037734179914909127e+00
1.299089635597875713e+03 1.054527159640741951e+00 1.022663154142868791e+00 1.038595156891805260e+00
1.300089666117316483e+03 1.054311353977096744e+00 1.023697061305591127e+00 1.039004207641343935e+00
1.301089696636757708e+03 1.054527179032031858e+00 1.023585374360663547e+00 1.039056276696347592e+00
1.302089727156198478e+03 1.054498683531741809e+00 1.023329883585164746e+00 1.038914283558453278e+00
1.303089757675639248e+03 1.054657527281742002e+00 1.023513500951489741e+00 1.039085514116615983e+00
1.304089788195080473e+03 1.054441634357292656e+00 1.023697137321889050e+00 1.039069385839590964e+00
1.305089818714521243e+03 1.053834774248872508e+00 1.024475515700963291e+00 1.039155144974917899e+00
1.306089849233962013e+03 1.053790096717284630e+00 1.025070248207601065e+00 1.039430172462442847e+00
1.307089879753402784e+03 1.054930585728378167e+00 1.025437568458585247e+00 1.040184077093481818e+00
1.308089910272843554e+03 1.055394619292133740e+00 1.026343635213185834e+00 1.040869127252659787e+00
1.309089940792284779e+03 1.055350048412639463e+00 1.026754664835164643e+00 1.041052356623902053e+00
1.310089971311725549e+03 1.055582007020647861e+00 1.027122032596334611e+00 1.041352019808491125e+00
1.311090001831166319e+03 1.055423153575003159e+00 1.027349330827542317e+00 1.041386242201272738e+00
1.312090032350607544e+03 1.054816371031741529e+00 1.027277742479483447e+00 1.041047056755612488e+00
1.313090062870048314e+03 1.055162670379770073e+00 1.028084161370254490e+00 1.041623415875012171e+00
1.314090093389489084e+03 1.055292902281741663e+00 1.028622727335164910e+00 1.041957814808453175e+00
1.315090123908929854e+03 1.055105427292423403e+00 1.028650786850935805e+00 1.041878107071679604e+00
1.316090154428370624e+03 1.055191340401667732e+00 1.028962140102973155e+00 1.042076740252320555e+00
1.317090184947811849e+03 1.055769433531742019e+00 1.029457243749855255e+00 1.042613338640798748e+00
1.318090215467252619e+03 1.055553269129236416e+00 1.029684342438282219e+00 1.042618805783759317e+00
1.319090245986693390e+03 1.055105388509844255e+00 1.029896199859084316e+00 1.042500794184464397e+00
1.320090276506134614e+03 1.054628847564199390e+00 1.030079988262078361e+00 1.042354417913138764e+00
1.321090307025575385e+03 1.054686216694929346e+00 1.030702694766152616e+00 1.042694455730540870e+00
1.322090337545016155e+03 1.054975214781741943e+00 1.031325401270226871e+00 1.043150308025984518e+00
1.323090368064456925e+03 1.055003923586219194e+00 1.031891836710164601e+00 1.043447880148191897e+00
1.324090398583897695e+03 1.055134058531741914e+00 1.031708019801059084e+00 1.043421039166400499e+00
1.325090429103338920e+03 1.055350358673275979e+00 1.031608647496307318e+00 1.043479503084791649e+00
1.326090459622779690e+03 1.056115858923154072e+00 1.032188328776063813e+00 1.044152093849608942e+00
1.327090490142220460e+03 1.056274712368798774e+00 1.033264710044947687e+00 1.044769711206873231e+00
1.328090520661661685e+03 1.056404808531742345e+00 1.033009722877419101e+00 1.044707265704580834e+00
1.329090551181102455e+03 1.056347274575049511e+00 1.033292883585164246e+00 1.044820079080106989e+00
1.330090581700543225e+03 1.055769433531742685e+00 1.033321085631492720e+00 1.044545259581617813e+00
1.331090612219983996e+03 1.055581803412106279e+00 1.033788110758530276e+00 1.044684957085318278e+00
1.332090642739424766e+03 1.055639385847023437e+00 1.034127685060969970e+00 1.044883535453996704e+00
1.333090673258865991e+03 1.055422940270816623e+00 1.034722161012604724e+00 1.045072550641710674e+00
1.334090703778306761e+03 1.055451746031742744e+00 1.034849602335164542e+00 1.045150674183453532e+00
1.335090734297747531e+03 1.055076408227311635e+00 1.035033523766678787e+00 1.045054965996995211e+00
1.336090764817188756e+03 1.054412178988160864e+00 1.035005274210164528e+00 1.044708726599162585e+00
1.337090795336629526e+03 1.053920997618754241e+00 1.035288349399575702e+00 1.044604673509164972e+00
1.338090825856070296e+03 1.054339839781742949e+00 1.034849602335164542e+00 1.044594721058453857e+00
1.339090856375511066e+03 1.054469819596947744e+00 1.034849602335164542e+00 1.044659710966056032e+00
1.340090886894951836e+03 1.054022152281743008e+00 1.035245837285264869e+00 1.044633994783503939e+00
1.341090917414393061e+03 1.054180996031742756e+00 1.035939305460164439e+00 1.045060150745953598e+00
1.342090947933833831e+03 1.054368732803472763e+00 1.035599645639389887e+00 1.044984189221431325e+00
1.343090978453274602e+03 1.054498683531743142e+00 1.035472289835164261e+00 1.044985486683453590e+00
1.344091008972715827e+03 1.054253102542684006e+00 1.035684631859862481e+00 1.044968867201273355e+00
1.345091039492156597e+03 1.053328933064414219e+00 1.035755289008277957e+00 1.044542111036346199e+00
1.346091070011597367e+03 1.053069089781743184e+00 1.035627961710164469e+00 1.044348525745953715e+00
1.347091100531038137e+03 1.053069089781743184e+00 1.036151704497085158e+00 1.044610397139414282e+00
1.348091131050478907e+03 1.053098040977342054e+00 1.036618739126159650e+00 1.044858390051750963e+00
1.349091161569920132e+03 1.053040128890498917e+00 1.037085773755233920e+00 1.045062951322866418e+00
1.350091192089360902e+03 1.053011148607965408e+00 1.037778975873091980e+00 1.045395062240528805e+00
1.351091222608801672e+03 1.052274871031743109e+00 1.037283549156946316e+00 1.044779210094344712e+00
1.352091253128242897e+03 1.052087037303564232e+00 1.036746075926310962e+00 1.044416556614937708e+00
1.353091283647683667e+03 1.051957183531742723e+00 1.036873336710164351e+00 1.044415260120953537e+00
1.354091314167124438e+03 1.052274871031742665e+00 1.037241540650605476e+00 1.044758205841174181e+00
1.355091344686565208e+03 1.051928164466629401e+00 1.037467584612906446e+00 1.044697874539767923e+00
1.356091375206005978e+03 1.051480652281742589e+00 1.037340352335164528e+00 1.044410502308453559e+00
1.357091405725447203e+03 1.051263731618936381e+00 1.037552941412828611e+00 1.044408336515882496e+00
1.358091436244887973e+03 1.050816229129694523e+00 1.037835836063533357e+00 1.044326032596613940e+00
1.359091466764328743e+03 1.050151786586356994e+00 1.038217428374351270e+00 1.044184607480354021e+00
1.360091497283769968e+03 1.050297104911755319e+00 1.037623208977720424e+00 1.043960156944737871e+00
1.361091527803210738e+03 1.050628279053777314e+00 1.037127687241202523e+00 1.043877983147489807e+00
1.362091558322651508e+03 1.050151728412487495e+00 1.036901842821682296e+00 1.043526785617084895e+00
1.363091588842092278e+03 1.049921311412014724e+00 1.037213196073719423e+00 1.043567253742867074e+00
1.364091619361533049e+03 1.049370783000322938e+00 1.037368877450756788e+00 1.043369830225539863e+00
1.365091649880974273e+03 1.047610170238618243e+00 1.037807367960164040e+00 1.042708769099391031e+00
1.366091680400415044e+03 1.047321589064535319e+00 1.037623151965497259e+00 1.042472370515016289e+00
1.367091710919855814e+03 1.047062162694593734e+00 1.037553131453571975e+00 1.042307647074082855e+00
1.368091741439297039e+03 1.047509558531742213e+00 1.037651696085164277e+00 1.042580627308453245e+00
1.369091771958737809e+03 1.047133561423459147e+00 1.038090139084386188e+00 1.042611850253922778e+00
1.370091802478178579e+03 1.046310158782382871e+00 1.037680278212979479e+00 1.041995218497681286e+00
1.371091832997619349e+03 1.045603433531742121e+00 1.037778776330311459e+00 1.041691104931026679e+00
1.372091863517060119e+03 1.045979488813894021e+00 1.037835969092053778e+00 1.041907728952973899e+00
1.373091894036501344e+03 1.046397652281741975e+00 1.037991650469091365e+00 1.042194651375416559e+00
1.374091924555942114e+03 1.046397652281741975e+00 1.038458675596128478e+00 1.042428163938935226e+00
1.375091955075382884e+03 1.045833482097709988e+00 1.038557097697162979e+00 1.042195289897436483e+00
1.376091985594824109e+03 1.044909613184430652e+00 1.038372777180087247e+00 1.041641195182259061e+00
1.377092016114264879e+03 1.044274218793141085e+00 1.037893313886391056e+00 1.041083766339766070e+00
1.378092046633705650e+03 1.043985753966796715e+00 1.038741399210164174e+00 1.041363576588480555e+00
1.379092077153146420e+03 1.043538464781742281e+00 1.038585727335163966e+00 1.041062096058453124e+00
1.380092107672587190e+03 1.043350359575507147e+00 1.038159674992415793e+00 1.040755017283961470e+00
1.381092138192028415e+03 1.043003391227982135e+00 1.037311665684939932e+00 1.040157528456461034e+00
1.382092168711469185e+03 1.042397277684217194e+00 1.037213376612425852e+00 1.039805327148321634e+00
1.383092199230909955e+03 1.042397267988572684e+00 1.037680401739462965e+00 1.040038834864017936e+00
1.384092229750351180e+03 1.041920727042927819e+00 1.037467309053828446e+00 1.039694018048378243e+00
1.385092260269791950e+03 1.041197412543904521e+00 1.037311627676791526e+00 1.039254520110348023e+00
1.386092290789232720e+03 1.040461794271533513e+00 1.036844602549754413e+00 1.038653198410643963e+00
1.387092321308673490e+03 1.039291209978745689e+00 1.036746408497612126e+00 1.038018809238178797e+00
1.388092351828114261e+03 1.038773152281742274e+00 1.037184680460164321e+00 1.037978916370953186e+00
1.389092382347555485e+03 1.038614308531742081e+00 1.036815811377120866e+00 1.037715059954431585e+00
1.390092412866996256e+03 1.038614308531742081e+00 1.036590765128723390e+00 1.037602536830232847e+00
1.391092443386437026e+03 1.038396728565084581e+00 1.036688883164568642e+00 1.037542805864826612e+00
1.392092473905878251e+03 1.037949555727768702e+00 1.036590784132797927e+00 1.037270169930283314e+00
1.393092504425319021e+03 1.037790702282123778e+00 1.036504391610823639e+00 1.037147546946473708e+00
1.394092534944759791e+03 1.037284764141215954e+00 1.035881685106749162e+00 1.036583224623982558e+00
1.395092565464200561e+03 1.036490525999925749e+00 1.035685601067653838e+00 1.036088063533789683e+00
1.396092595983641331e+03 1.035984558772083064e+00 1.036094977335163980e+00 1.036039768053623522e+00
1.397092626503082556e+03 1.034902049717346006e+00 1.035939305460164439e+00 1.035420677588755112e+00
1.398092657022523326e+03 1.034107811576056690e+00 1.036094977335163980e+00 1.035101394455610446e+00
1.399092687541964096e+03 1.033848996031742296e+00 1.035939305460164439e+00 1.034894150745953478e+00
1.400092718061405321e+03 1.033690152281742103e+00 1.036464055463025780e+00 1.035077103872383830e+00
1.401092748580846091e+03 1.033472378402186864e+00 1.036631034762261372e+00 1.035051706582224007e+00
1.402092779100286862e+03 1.033054777281741998e+00 1.035939305460164439e+00 1.034497041370953330e+00
1.403092809619727632e+03 1.032866449075674486e+00 1.035841424975248781e+00 1.034353937025461523e+00
1.404092840139168402e+03 1.032925427683454078e+00 1.036561992960164602e+00 1.034743710321809340e+00
1.405092870658609627e+03 1.033213621031741525e+00 1.036406321085164395e+00 1.034809971058452849e+00
1.406092901178050397e+03 1.032836906445737890e+00 1.036221725009010663e+00 1.034529315727374277e+00
1.407092931697491167e+03 1.032231035293095234e+00 1.035910371756973758e+00 1.034070703525034496e+00
1.408092962216932392e+03 1.032042648913158445e+00 1.035627961710164469e+00 1.033835305311661568e+00
1.409092992736373162e+03 1.031218868141932310e+00 1.035599009002899251e+00 1.033408938572415892e+00
1.410093023255813932e+03 1.030672121031741773e+00 1.035870520213071355e+00 1.033271320622406453e+00
1.411093053775254702e+03 1.030513277281741580e+00 1.036250649210164188e+00 1.033381963245952884e+00
1.412093084294695473e+03 1.030612977597999524e+00 1.036435302298541083e+00 1.033524139948270193e+00
1.413093114814136698e+03 1.029977583206709957e+00 1.036717664835164809e+00 1.033347624020937383e+00
1.414093145333577468e+03 1.029371779923581309e+00 1.036717664835164809e+00 1.033044722379373059e+00
1.415093175853018238e+03 1.028836037370324696e+00 1.036532983240676220e+00 1.032684510305500458e+00
1.416093206372459463e+03 1.028101010532290971e+00 1.036406321085164395e+00 1.032253665808727572e+00
1.417093236891900233e+03 1.027783313336646076e+00 1.035978862440914083e+00 1.031881087888780080e+00
1.418093267411341003e+03 1.027495246031741694e+00 1.035189984310763922e+00 1.031342615171252808e+00
1.419093297930781773e+03 1.027277123108971013e+00 1.035627961710164247e+00 1.031452542409567741e+00
1.420093328450222543e+03 1.026989065499711362e+00 1.035501347064838429e+00 1.031245206282275007e+00
1.421093358969663768e+03 1.026482865576391568e+00 1.035841767048587103e+00 1.031162316312489224e+00
1.422093389489104538e+03 1.025718296108421690e+00 1.036591069193912862e+00 1.031154682651167276e+00
1.423093420008545309e+03 1.025123041686917924e+00 1.036591078695950019e+00 1.030857060191433971e+00
1.424093450527986533e+03 1.023593931837912363e+00 1.036873336710164351e+00 1.030233634274038357e+00
1.425093481047427304e+03 1.023265860302250863e+00 1.037369457075024259e+00 1.030317658688637561e+00
1.426093511566868074e+03 1.023712703487641207e+00 1.037496024210164514e+00 1.030604363848902860e+00
1.427093542086308844e+03 1.023812122630197718e+00 1.036785965478361771e+00 1.030299044054279634e+00
1.428093572605749614e+03 1.023276127990174533e+00 1.036620259452107229e+00 1.029948193721140992e+00
1.429093603125190839e+03 1.022323036403239627e+00 1.036844193962155991e+00 1.029583615182697809e+00
1.430093633644631609e+03 1.021588281043263047e+00 1.036746817085210548e+00 1.029167549064236908e+00
1.431093664164072379e+03 1.021429427597618345e+00 1.037427837591412993e+00 1.029428632594515669e+00
1.432093694683513604e+03 1.021330105411510925e+00 1.038361897347524820e+00 1.029846001379517872e+00
1.433093725202954374e+03 1.021429408206328660e+00 1.038897071085164381e+00 1.030163239645746520e+00
1.434093755722395144e+03 1.021111711010683321e+00 1.038867880826969792e+00 1.029989795918826445e+00
1.435093786241835915e+03 1.020605375348335508e+00 1.038556527574932442e+00 1.029580951461634086e+00
1.436093816761276685e+03 1.020506121031741875e+00 1.038274383585163996e+00 1.029390252308453046e+00
1.437093847280717910e+03 1.019940147457762736e+00 1.038274383585163996e+00 1.029107265521463255e+00
1.438093877800158680e+03 1.019175723424466051e+00 1.038585727335163966e+00 1.028880725379814898e+00
1.439093908319599450e+03 1.018540329033176484e+00 1.038303621353544370e+00 1.028421975193360538e+00
1.440093938839040675e+03 1.018123464781741871e+00 1.038712151939746420e+00 1.028417808360744257e+00
1.441093969358481445e+03 1.017686365719451702e+00 1.038089454937709544e+00 1.027887910328580734e+00
1.442093999877922215e+03 1.016505164695524099e+00 1.038021572384147939e+00 1.027263368539836019e+00
1.443094030397362985e+03 1.016157595218017073e+00 1.039014174191280393e+00 1.027585884704648844e+00
1.444094060916803755e+03 1.015552082804234146e+00 1.040201016642296361e+00 1.027876549723265143e+00
1.445094091436244980e+03 1.015453012704893521e+00 1.040483084615767551e+00 1.027968048660330425e+00
1.446094121955685750e+03 1.015681005794148106e+00 1.040765133585164426e+00 1.028223069689656377e+00
1.447094152475126521e+03 1.015195166725067377e+00 1.040580147925486587e+00 1.027887657325277093e+00
1.448094182994567745e+03 1.016247260541828679e+00 1.040239471386734671e+00 1.028243365964281786e+00
1.449094213514008516e+03 1.015998635120278548e+00 1.040201111662668376e+00 1.028099873391473462e+00
1.450094244033449286e+03 1.015680928228988922e+00 1.040453789835164011e+00 1.028067359032076578e+00
1.451094274552890056e+03 1.014757796184720506e+00 1.040609461710164219e+00 1.027683628947442251e+00
1.452094305072330826e+03 1.014410139446409787e+00 1.040424428540300816e+00 1.027417283993355301e+00
1.453094335591772051e+03 1.013555962828497581e+00 1.040327488757065266e+00 1.026941725792781313e+00
1.454094366111212821e+03 1.012782735149653890e+00 1.040823894183039666e+00 1.026803314666346889e+00
1.455094396630653591e+03 1.013268186392939807e+00 1.041017697733213954e+00 1.027142942063076880e+00
1.456094427150094816e+03 1.012345093131250318e+00 1.040483189138176501e+00 1.026414141134713409e+00
1.457094457669535586e+03 1.012366278115304219e+00 1.040979623070263038e+00 1.026672950592783629e+00
1.458094488188976356e+03 1.013169290815206347e+00 1.041602329574337515e+00 1.027385810194771931e+00
1.459094518708417127e+03 1.013100519606102479e+00 1.042069364203411785e+00 1.027584941904757132e+00
1.460094549227857897e+03 1.013456921816091594e+00 1.042759430649003338e+00 1.028108176232547466e+00
1.461094579747299122e+03 1.012821527424801582e+00 1.041951614958767758e+00 1.027386571191784670e+00
